name_hotel,address,latitude,longitude,avg_rating,state_name,city_name,cat_name,sentimiento,url
Palace Inn Alvin,"PALACE INN ALVIN, 1470 TX-35 LOOP, ALVIN, TX 77511",29.4117999,-95.2323118,3.4,Texas,Alvin,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86408f5340cf0d3b:0xdee36f3644c1f6b8?authuser=-1&hl=en&gl=us
Americas Best Value Inn & Suites Houston Willowbrook,"AMERICAS BEST VALUE INN & SUITES HOUSTON WILLOWBROOK, 18935 TOMBALL PKWY, HOUSTON, TX 77070",29.9700161,-95.5617986,4.4,Texas,Houston,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640d20a92780595:0x6f2963b046f0d9ca?authuser=-1&hl=en&gl=us
Palace Inn IAH Airport @ FM 1960 & Lee Rd,"PALACE INN IAH AIRPORT @ FM 1960 & LEE RD, 7825 FARM TO MARKET 1960 BYPASS W, HUMBLE, TX 77338",30.0058025,-95.3078258,4.1,Texas,Humble,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640b37f7d6a4fa7:0x4d67c454d96d37c7?authuser=-1&hl=en&gl=us
Cannon's Fishing Lodge,"CANNON'S FISHING LODGE, 614 COUNTY RTE 48, ALTMAR, NY 13302",43.5386748,-76.0392869,4.9,New York,Altmar,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9b52a60e6d92b:0x51b1593b7c4afeca?authuser=-1&hl=en&gl=us
Binder's Cabins,"BINDER'S CABINS, 6204 NY-28, INDIAN LAKE, NY 12842",43.7807129,-74.2572015,4.7,New York,Indian Lake,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89df7865f1fc7521:0x465a56607d7eb57f?authuser=-1&hl=en&gl=us
Blue Heron Inn Bed and Breakfast,"BLUE HERON INN BED AND BREAKFAST, 1346 BLUE HERON LN, DARIEN, GA 31305",31.462859,-81.360132,4.8,Georgia,Darien,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fb2e379369c251:0x1a04fde206be61d4?authuser=-1&hl=en&gl=us
Fosters Motel,"FOSTERS MOTEL, 1150 UT-12, BRYCE, UT 84764",37.6975314,-112.1843234,3.7,Utah,Bryce,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x874a15e9db70e59f:0xc15f4a9c57003559?authuser=-1&hl=en&gl=us
Grafton Trails & Outdoor Center,"GRAFTON TRAILS & OUTDOOR CENTER, 783 TOWNSHEND RD, GRAFTON, VT 05146",43.1620649,-72.61483969999999,4.6,Vermont,Grafton,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e1ae9d7884932d:0xd6c25f70022faf02?authuser=-1&hl=en&gl=us
Best Western Plus Mccomb Inn & Suites - CLOSED,"BEST WESTERN PLUS MCCOMB INN & SUITES - CLOSED, 101 ANNA DR, MCCOMB, MS 39648",31.2466053,-90.4779236,4.0,Mississippi,Mccomb,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8627b7c5936b6a55:0xcd1ffd52ae8b2815?authuser=-1&hl=en&gl=us
Island Bay Lodge,"ISLAND BAY LODGE, 5359 S SHORE BAY RD, MANITOWISH WATERS, WI 54545",46.1064707,-89.7825793,5.0,Wisconsin,Manitowish Waters,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d55e4390b5bbd3d:0x2fef02b23c172f7d?authuser=-1&hl=en&gl=us
Beach Haven Retreat Vacation Rental,"BEACH HAVEN RETREAT VACATION RENTAL, 15118 LEEWARD DR #304, CORPUS CHRISTI, TX 78418",27.604503,-97.2113391,4.4,Texas,Corpus Christi,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8668fba58a7dd8c1:0x9af6bad6b9aa5290?authuser=-1&hl=en&gl=us
Franciscan Lodge,"FRANCISCAN LODGE, GRANTS, NM 87020",35.1438875,-107.8373307,3.0,New Mexico,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87239b21a61d331b:0x7eca4e10296aebd5?authuser=-1&hl=en&gl=us
The Home Depot Pro Institutional,"THE HOME DEPOT PRO INSTITUTIONAL, 7110 OLD KATY RD, HOUSTON, TX 77024",29.7865117,-95.4484685,4.1,Texas,Houston,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640c6c4846dd077:0x2e9d4061ff295ef8?authuser=-1&hl=en&gl=us
Camp Round Meadow,"CAMP ROUND MEADOW, 41011 JENKS LAKE RD W, ANGELUS OAKS, CA 92305",34.1611051,-116.8675743,4.7,California,Angelus Oaks,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db4b0cb652ea03:0xee44e7dc06f5d315?authuser=-1&hl=en&gl=us
Woof Park Lodge,"WOOF PARK LODGE, 1139 CHERRY RD, ROCK HILL, SC 29732",34.9514239,-81.0191746,4.7,South Carolina,Rock Hill,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885689b8e888181d:0x80a057249f4c0a4?authuser=-1&hl=en&gl=us
Lazy J Cabin,"LAZY J CABIN, 30 LOGAN MOUNTAIN DR, CODY, WY 82414",44.4948148,-109.3246558,5.0,Wyoming,Cody,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x534c262124dd7f29:0xbe935b245c992c9d?authuser=-1&hl=en&gl=us
Motel 6 Monroe,"MOTEL 6 MONROE, 150 N GARVER RD, MONROE, OH 45050",39.4416434,-84.33699089999999,3.6,Ohio,Monroe,Motel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88405fddff48a90f:0x4ae79588b02bf3a3?authuser=-1&hl=en&gl=us
The Buckingham,"THE BUCKINGHAM, 124 SMITH ST, FREEPORT, NY 11520",40.652001,-73.584214,4.5,New York,Freeport,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c27b8cc08e3025:0xd2a745a02b797219?authuser=-1&hl=en&gl=us
Gold Star Mobile Rv Park,"GOLD STAR MOBILE RV PARK, S RIGGLES AVE, QUARTZSITE, AZ 85346",33.6612063,-114.1997075,4.5,Arizona,Quartzsite,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d159cb0212c233:0xd99eb56505fe4d47?authuser=-1&hl=en&gl=us
Sunrise on Mag RV Park,"SUNRISE ON MAG RV PARK, 1249 N OCEAN DR, PORT LAVACA, TX 77979",28.5540765,-96.5232642,4.5,Texas,Port Lavaca,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8642070505a9e1bd:0x3f424eb259fef188?authuser=-1&hl=en&gl=us
Americas Best Value Inn Alva,"AMERICAS BEST VALUE INN ALVA, 800 OKLAHOMA BLVD, ALVA, OK 73717",36.7981304,-98.6474936,3.4,Oklahoma,Alva,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87af6ffea6ac8245:0xb2e34ae0c8ddca0f?authuser=-1&hl=en&gl=us
Stark's Mountain Nordic Trails,"STARK'S MOUNTAIN NORDIC TRAILS, QUARRY RD, FRYEBURG, ME 04037",44.0085868,-70.9747695,5.0,Maine,Fryeburg,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb3a98412f9fd37:0xa87d7410636bcda3?authuser=-1&hl=en&gl=us
Menominee River Extended Stay Hotel,"MENOMINEE RIVER EXTENDED STAY HOTEL, N4185 HIGHWAY 180, MARINETTE, WI 54143",45.1103214,-87.6687443,4.4,Wisconsin,Marinette,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d52af2f28a0dd55:0x5b25e951c6d4b08?authuser=-1&hl=en&gl=us
White Grass,"WHITE GRASS, WHITE GRASS SKI DAY LODGE, 643 WEISS KNOB SKI RD, DAVIS, WV 26260",39.019,-79.4217,4.9,West Virginia,,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883554ea0021422d:0xe3d5fc7c335eca7c?authuser=-1&hl=en&gl=us
Shanty Too,"SHANTY TOO, 881 OLELE POINT RD, PORT LUDLOW, WA 98365",47.9700526,-122.6814772,4.7,Washington,Port Ludlow,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x548fe70c6e80acc5:0x9c6fe2b82443c1b2?authuser=-1&hl=en&gl=us
Loyal Order of Moose,"LOYAL ORDER OF MOOSE, 3875 REID ST, PALATKA, FL 32177",29.661579,-81.68079399999999,4.5,Florida,Palatka,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e665835dd9a335:0xd29e22d2de8e87d?authuser=-1&hl=en&gl=us
Rodeway Inn West Memphis I-40/I-55,"RODEWAY INN WEST MEMPHIS I-40/I-55, 3401 SERVICE LOOP RD, WEST MEMPHIS, AR 72301",35.1549542,-90.1440117,3.1,Arkansas,West Memphis,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d579dbf1e6859f:0xd044bd5e42658c2d?authuser=-1&hl=en&gl=us
Red Lion Hotel Boise Downtowner - Coffee Garden,"RED LION HOTEL BOISE DOWNTOWNER - COFFEE GARDEN, 2222 W FAIRVIEW AVE, BOISE, ID 83702",43.6211699,-116.2162162,3.9,Idaho,Boise,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54aef8c2f27162b7:0xf6e501c6b65884d7?authuser=-1&hl=en&gl=us
Islandview Resort And Charters,"ISLANDVIEW RESORT AND CHARTERS, 4405 HALIBUT POINT RD, SITKA, AK 99835",57.1128779,-135.39456959999998,5.0,Alaska,Sitka,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x540465f968842c4d:0x6b0dd638df907546?authuser=-1&hl=en&gl=us
Meiers Lake Roadhouses,"MEIERS LAKE ROADHOUSES, DELTA JUNCTION, AK 99737",62.8163691,-145.49684779999998,4.3,Alaska,,Motel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56b58f64b4978ebd:0xbc388ff7cc7fbba?authuser=-1&hl=en&gl=us
Huggy Bear,"HUGGY BEAR, HUGGY BEAR, WARREN, IN 46792",40.6852871,-85.42645859999999,4.0,Indiana,Warren,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8815a5681236664b:0xb670f4c64d5cc9e2?authuser=-1&hl=en&gl=us
Extended Stay USA Motel,"EXTENDED STAY USA MOTEL, 3625 US-1, FORT PIERCE, FL 34982",27.3936539,-80.3259307,4.0,Florida,Fort Pierce,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88deef8773e57fad:0x382d5f270b24b381?authuser=-1&hl=en&gl=us
Country Loft Quilt & Design,"COUNTRY LOFT QUILT & DESIGN, 15161 FELLER ST NE, COLUMBUS, MN 55025",45.2446391,-93.0260048,4.8,Minnesota,Columbus,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b2dd949188b5e5:0xc0e4b561628d14d5?authuser=-1&hl=en&gl=us
Ranch Motel,"RANCH MOTEL, 3608 STATE RD, CUYAHOGA FALLS, OH 44223",41.1696544,-81.5094173,2.5,Ohio,Cuyahoga Falls,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88312778ebcc4f59:0x1f6dbd3c5c32852e?authuser=-1&hl=en&gl=us
Town Hair Salon,"TOWN HAIR SALON, 106 PEOPLES PLAZA, NEWARK, DE 19702",39.6009086,-75.74632059999999,4.5,Delaware,Newark,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7a86ec589a55f:0x307ef77ac27314b4?authuser=-1&hl=en&gl=us
LuxiaSuites Christina Landing,"LUXIASUITES CHRISTINA LANDING, 115 CHRISTINA LANDING DR, WILMINGTON, DE 19801",39.73546,-75.553792,2.8,Delaware,Wilmington,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6fd67ad43b2e9:0x3fedffe7a671f5de?authuser=-1&hl=en&gl=us
Sugar Sand Beach RV Resort,"SUGAR SAND BEACH RV RESORT, 11200 PORPOISE POINT RD, MATLACHA, FL 33993",26.6304355,-82.0683882,4.7,Florida,Matlacha,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db48f165ccbf67:0xebf0dd38e47a4005?authuser=-1&hl=en&gl=us
Royal Star Inn,"ROYAL STAR INN, 11980 LINCOLN WAY E, ORRVILLE, OH 44667",40.7970598,-81.7661043,3.6,Ohio,Orrville,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88373a3a93e0f59d:0x1414cc9abe90dd33?authuser=-1&hl=en&gl=us
Terra Vista,"TERRA VISTA, 1105 W POINTE VISTA PATH, HERNANDO, FL 34442",28.8936754,-82.4536274,4.4,Florida,Hernando,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e86d948d3369bb:0x2bdea9acd49a10b0?authuser=-1&hl=en&gl=us
"Studio 6 Yukon, OK","STUDIO 6 YUKON, OK, 11435 NW 4TH ST, YUKON, OK 73099",35.471395,-97.727158,3.7,Oklahoma,,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b208eca9bda641:0x24daa00d6b0e24d6?authuser=-1&hl=en&gl=us
Gustave's Getaway,"GUSTAVE'S GETAWAY, 2604 GROVE RD, BAILEYS HARBOR, WI 54202",45.1277236,-87.14199819999999,4.6,Wisconsin,Baileys Harbor,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4d39ea72db6e1f:0x4133025ad8857c21?authuser=-1&hl=en&gl=us
Angels View Cabin Rentals,"ANGELS VIEW CABIN RENTALS, 130 WALDENS MAIN ST, PIGEON FORGE, TN 37863",35.8043052,-83.57904959999999,3.7,Tennessee,Pigeon Forge,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff6ed6761cf7:0xa7d0af8a33125c60?authuser=-1&hl=en&gl=us
The Queen's Residence Bed and Breakfast,"THE QUEEN'S RESIDENCE BED AND BREAKFAST, 220 S HURON ST, YPSILANTI, MI 48197",42.237643,-83.61342499999999,4.9,Michigan,Ypsilanti,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883ca83f88523a3d:0x4b18067bce0c07c4?authuser=-1&hl=en&gl=us
Little Mermaid,"LITTLE MERMAID, THE LITTLE MERMAID - BUILDING 9, 1850 ANIMATION WAY, KISSIMMEE, FL 34747",28.3530338,-81.5472578,4.9,Florida,,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7fc1b0b0e6f5:0xfde7c6065c1ee1dd?authuser=-1&hl=en&gl=us
Hackerman-Patz House at Sinai Hospital,"HACKERMAN-PATZ HOUSE AT SINAI HOSPITAL, 2434 W BELVEDERE AVE, BALTIMORE, MD 21215",39.3532691,-76.6626046,4.8,Maryland,Baltimore,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c81ac00b4cabdb:0x16569682d1dd3241?authuser=-1&hl=en&gl=us
Yellowstone Club,"YELLOWSTONE CLUB, 1 YELLOWSTONE CLUB TRAIL, BIG SKY, MT 59716",45.2458036,-111.3745324,4.3,Montana,Big Sky,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53501aa6389fb9eb:0xa20f3d343482c98a?authuser=-1&hl=en&gl=us
Heartland Lodge Sunset Valley Lodge,"HEARTLAND LODGE SUNSET VALLEY LODGE, PLEASANT HILL, IL 62366",39.4095513,-90.8081402,4.8,Illinois,,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87de5bd895fa8485:0xa240e25c78fe9b91?authuser=-1&hl=en&gl=us
Magnolia Suites,"MAGNOLIA SUITES, 115 S MAGNOLIA ST, SUMMERVILLE, SC 29483",33.0182033,-80.1738376,5.0,South Carolina,Summerville,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fe8b6fb5024e05:0xce68ad9c4d534c11?authuser=-1&hl=en&gl=us
Seashell Motel,"SEASHELL MOTEL, 2811 TX-73, PORT ARTHUR, TX 77640",29.8892704,-94.0329567,2.1,Texas,Port Arthur,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863eb84a0841e22f:0x8c7b1ea3654f5dc7?authuser=-1&hl=en&gl=us
Sunset Canyon Chalet,"SUNSET CANYON CHALET, 10 SUNRISE LN ROGERS, KY 41365 SUNRISE LN, ROGERS, KY 41365",37.7501714,-83.6531747,4.6,Kentucky,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88437ee979e4a769:0x1264aafc3a711c76?authuser=-1&hl=en&gl=us
Painted Buffalo Inn,"PAINTED BUFFALO INN, 380 W BROADWAY, JACKSON, WY 83001",43.4786312,-110.7677249,3.3,Wyoming,Jackson,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53531a663d3ce923:0xdc3e42be017e9843?authuser=-1&hl=en&gl=us
Pioche City RV Park,"PIOCHE CITY RV PARK, 185 4TH STREET, PIOCHE, NV 89043",37.9378,-114.4517008,4.7,Nevada,Pioche,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80b6614d3919183d:0x9204e2ad8b8cd0b2?authuser=-1&hl=en&gl=us
The Orchard Event Venue & Retreat - Wedding Venue,"THE ORCHARD EVENT VENUE & RETREAT - WEDDING VENUE, 1421 NW PKWY ST, AZLE, TX 76020",32.9060385,-97.5687324,5.0,Texas,Azle,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864de308076805d9:0xdf1528c085635321?authuser=-1&hl=en&gl=us
Grassy Mountain Cabins,"GRASSY MOUNTAIN CABINS, 100 GRASSY MOUNTAIN RD, WHT SPHR SPGS, MT 59645",46.3438981,-111.0807274,5.0,Montana,Wht Sphr Spgs,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5344f3d657a9be49:0x5b789b9ee02f0760?authuser=-1&hl=en&gl=us
Fox run rm 302,"FOX RUN RM 302, 302 FOX RUN BLVD, LAKE LURE, NC 28746",35.4678192,-82.1903076,4.1,North Carolina,Lake Lure,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8857583e3212d0ff:0xf7193834d57b7df9?authuser=-1&hl=en&gl=us
Lakepoint State Park Lodge,"LAKEPOINT STATE PARK LODGE, 2ND AVE, EUFAULA, AL 36027",31.9804325,-85.10190209999999,4.6,Alabama,Eufaula,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888d37e166d2fce9:0x38a26899ed93b120?authuser=-1&hl=en&gl=us
Widow's Sons Lodge # 17,"WIDOW'S SONS LODGE # 17, 1029 N 32ND ST, KANSAS CITY, KS 66102",39.1162982,-94.6653947,4.2,Kansas,Kansas City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c0f3c77a497e1f:0x9465525e24f76cc?authuser=-1&hl=en&gl=us
Best Western Duck Inn - Closed,"BEST WESTERN DUCK INN - CLOSED, 704 W MICHIGAN ST, STUTTGART, AR 72160",34.509841,-91.559219,3.6,Arkansas,Stuttgart,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d33527fd8e89d9:0xa9aa4b23204de52f?authuser=-1&hl=en&gl=us
Morse Farm Ski Touring Center,"MORSE FARM SKI TOURING CENTER, 1168 COUNTY RD, MONTPELIER, VT 05602",44.286444,-72.543172,4.5,Vermont,Montpelier,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb5a62181003dfb:0x2d33f7554936292?authuser=-1&hl=en&gl=us
Knights Inn Willow Park,"KNIGHTS INN WILLOW PARK, 5080 E INTERSTATE 20 SERVICE RD S, WILLOW PARK, TX 76087",32.733725199999995,-97.6342837,2.6,Texas,Willow Park,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e05c009771e27:0xaf47e42f29263b89?authuser=-1&hl=en&gl=us
Grove Motel,"GROVE MOTEL, 2591 CO RD 99W, WILLOWS, CA 95988",39.5900361,-122.1955839,3.3,California,Willows,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80830342e2cf4315:0x1670c1d282057b57?authuser=-1&hl=en&gl=us
Happy Trails Lodge,"HAPPY TRAILS LODGE, 12739 HAPPY TRAIL, RAPID CITY, SD 57702",43.9488592,-103.5096329,4.8,South Dakota,Rapid City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x877d4b12034c1ca3:0x6f7414e2e634d4a9?authuser=-1&hl=en&gl=us
Clarion Hotel Historic District,"CLARION HOTEL HISTORIC DISTRICT, 351 YORK ST, WILLIAMSBURG, VA 23185",37.269433,-76.685942,3.3,Virginia,Williamsburg,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b088fe466e3d41:0x480a54412712bd62?authuser=-1&hl=en&gl=us
Goat Row Guest House,"GOAT ROW GUEST HOUSE, 54 COCHISE ROW, BISBEE, AZ 85603",31.4175144,-109.885724,4.5,Arizona,Bisbee,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86d0b5193ea94241:0x5f4164dc8c6cc6c1?authuser=-1&hl=en&gl=us
San Lorenzo Terrace I,"SAN LORENZO TERRACE I, 4815 N MACDILL AVE, TAMPA, FL 33614",27.9905281,-82.4914517,4.5,Florida,Tampa,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c3e61fa7654f:0xaa96508506bfbd46?authuser=-1&hl=en&gl=us
Golf at Old Kinderhook,"GOLF AT OLD KINDERHOOK, 58 CLUB PL, CAMDENTON, MO 65020",38.0022502,-92.8071264,4.6,Missouri,Camdenton,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c4e0f6023c483b:0x1b8c6dc62cc2c7f7?authuser=-1&hl=en&gl=us
Eagle Inn,"EAGLE INN, 458 S MAIN ST, STATESBORO, GA 30458",32.4336669,-81.784448,2.7,Georgia,Statesboro,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fa40b151bb026b:0x2a56acf366536373?authuser=-1&hl=en&gl=us
Second Creek Campground,"SECOND CREEK CAMPGROUND, CO RTE 62/1, RONCEVERTE, WV 24970",37.716833,-80.521705,5.0,West Virginia,Ronceverte,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884c37afbf816e2b:0x671cbc25b7eda78a?authuser=-1&hl=en&gl=us
White Pines Lodge,"WHITE PINES LODGE, N9117 BIG LAKE RD, GRESHAM, WI 54128",44.922401,-88.7669245,3.3,Wisconsin,Gresham,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8802020cf496a86d:0x8a4e75d887e057f6?authuser=-1&hl=en&gl=us
J & A Haulers Inc,"J & A HAULERS INC, 9041 W EMMETT AVE, BRANTLEY, AL 36009",31.5820261,-86.2578671,3.7,Alabama,Brantley,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888e00079c442485:0xe91c8660366f8c7c?authuser=-1&hl=en&gl=us
Na-Mu Lodge,"NA-MU LODGE, 9630 EMBRODEN RD, LEAVENWORTH, WA 98826",47.5918038,-120.6535256,4.9,Washington,Leavenworth,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549a4d920c3206b7:0x994e19140dcb95e4?authuser=-1&hl=en&gl=us
Crown Pointe Golf Club,"CROWN POINTE GOLF CLUB, 4215 HUNT RD, FARMINGTON, MO 63640",37.8135223,-90.4462509,4.5,Missouri,Farmington,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d85aac0168b15b:0x243c671bf5e90117?authuser=-1&hl=en&gl=us
"Venture Out Resorts, Indian Lake Resort","VENTURE OUT RESORTS, INDIAN LAKE RESORT, 3939 COUNTY RD 37, HUNTSVILLE, OH 43324",40.4263644,-83.8095721,4.5,Ohio,,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883f27937e0f6a47:0x970b86f01a487d8c?authuser=-1&hl=en&gl=us
The Indies Condo,"THE INDIES CONDO, 453 DUNE DR, GULF SHORES, AL 36542",30.23006,-87.99630409999999,4.6,Alabama,Gulf Shores,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a260c09bcf855:0x47b524d9b0baf394?authuser=-1&hl=en&gl=us
Passport Inn & Suites,"PASSPORT INN & SUITES, 735 E MAIN ST, GREEN RIVER, UT 84601",38.9960974,-110.1533353,2.8,Utah,Green River,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8748fa9e06598743:0xf52bb5309abff3c1?authuser=-1&hl=en&gl=us
Rooms to Rent,"ROOMS TO RENT, 1111 SAN ANTONIO ST, HEMPSTEAD, TX 77445",30.082157,-96.081686,3.6,Texas,Hempstead,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8646b593c4dbdc8f:0xdb87d339a06d6696?authuser=-1&hl=en&gl=us
"Motel 6 Tomball, TX","MOTEL 6 TOMBALL, TX, 1437 KEEFER RD, TOMBALL, TX 77375",30.0909603,-95.6315317,3.2,Texas,,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86472c6473a60f59:0x8c1316699f18d971?authuser=-1&hl=en&gl=us
Days Inn by Wyndham Missoula University,"DAYS INN BY WYNDHAM MISSOULA UNIVERSITY, 201 E MAIN ST, MISSOULA, MT 59802",46.8702885,-113.9930152,2.6,Montana,Missoula,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x535dcc2b9fbdbc05:0xfb5f59aceb1afc1d?authuser=-1&hl=en&gl=us
Clover Bottom Bed and Breakfast,"CLOVER BOTTOM BED AND BREAKFAST, 203 HURST SCHOOL RD, MCKEE, KY 40447",37.4842727,-84.14790289999999,4.9,Kentucky,Mckee,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88432304c7a4c7f3:0xec15d84f48cceb40?authuser=-1&hl=en&gl=us
Evensong Spa,"EVENSONG SPA, 410 TRILLIUM CIR, GREEN LAKE, WI 54941",43.8386674,-88.9494118,4.5,Wisconsin,Green Lake,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88014d8ddfa48503:0x1e2cf7b4589aa60b?authuser=-1&hl=en&gl=us
Siegel Suites Paradise,"SIEGEL SUITES PARADISE, 2000 PARADISE RD, LAS VEGAS, NV 89104",36.1470469,-115.1532422,3.7,Nevada,Las Vegas,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c4781d519623:0x3b2620b2d0c7c4dd?authuser=-1&hl=en&gl=us
Nevaeh Cabin Rentals,"NEVAEH CABIN RENTALS, 2401 E 1ST ST, BLUE RIDGE, GA 30513",34.854744,-84.3305805,4.2,Georgia,Blue Ridge,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885fa64d6776874f:0xcc8f089247f0b020?authuser=-1&hl=en&gl=us
City lights,"CITY LIGHTS, 078137A B 01100, GATLINBURG, TN 37738",35.7043682,-83.5444744,4.5,Tennessee,Gatlinburg,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859553b2b13d61d:0x7e6c2cbeab3ba3a5?authuser=-1&hl=en&gl=us
Kick'n K Vacation Rentals,"KICK'N K VACATION RENTALS, 3 FARM HOUSE LN, STEELVILLE, MO 65565",37.9938138,-91.4037699,4.8,Missouri,Steelville,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87dbcce10dfa1bdb:0x82331ef840f1555d?authuser=-1&hl=en&gl=us
Ray of Hope Shelter,"RAY OF HOPE SHELTER, 2536 I ST NE, AUBURN, WA 98002",47.3300921,-122.2188924,3.8,Washington,Auburn,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549059d73c6480d3:0x1019014fcec2efd2?authuser=-1&hl=en&gl=us
